datetime,lasso,lightgbm,ridge,transformer
2025-04-30 13:42:00,0.42554960646499423,0.17028952546091947,0.4023607956006933,0.0018000724733929921
2025-04-30 13:43:00,0.36803184119801263,0.3302389284552254,0.29927291945285295,0.002456310893909241
2025-04-30 13:44:00,0.5276543699011054,0.3413656269135761,0.12852889362437092,0.0024511095609475683
2025-04-30 13:45:00,0.42963314756787374,0.2872092256642177,0.2830055498676875,0.00015207690022104328
2025-04-30 13:46:00,0.290215105643792,0.41555545136546146,0.28765198580468165,0.006577457186065006
2025-04-30 13:47:00,0.6886137070960888,0.09052749172270408,0.21222463189237994,0.008634169288827338
2025-04-30 13:48:00,0.040692005374704444,0.5828145260567097,0.3691532216073416,0.0073402469612441875
2025-04-30 13:49:00,0.397580310160933,0.2092094107277328,0.38973297942343643,0.003477299687897885
2025-04-30 13:50:00,0.7766222827910134,0.2020925339484267,0.01264753545863638,0.008637647801923486
2025-04-30 13:51:00,0.43215256849588585,0.41504810898991906,0.1469328220331653,0.00586650048102955
2025-04-30 13:52:00,0.23080363920615288,0.39559136493554575,0.36908245561969083,0.004522540238610428
2025-04-30 13:53:00,0.5957430643507008,0.01471220203367128,0.37978819092651134,0.00975654268911676
2025-04-30 13:54:00,0.40977423462885326,0.16379347779361605,0.4173149042222093,0.009117383355321399
2025-04-30 13:55:00,0.25798258561388815,0.38182185201933233,0.3586118313045081,0.0015837310622713134
2025-04-30 13:56:00,0.47657959177897485,0.2552039214811614,0.2637265941123172,0.00448989262754651
2025-04-30 13:57:00,0.5801769896945422,0.09107515373386842,0.31914893562187613,0.009598920949713166
2025-04-30 13:58:00,0.42305596190090905,0.4540084064666765,0.11682314009961184,0.006112491532802631
2025-04-30 13:59:00,0.40406383040721255,0.2996237907048882,0.29543996640536324,0.0008724124825359548
2025-04-30 14:00:00,0.07657454720093258,0.212010815203215,0.7003897144432655,0.011024923152587114
2025-04-30 14:01:00,0.6156407541906759,0.06117611745330205,0.3177744964231179,0.005408631932903944
2025-04-30 14:02:00,0.20972501698483612,0.7297093301397123,0.05828392732197983,0.002281725553471826
2025-04-30 14:03:00,0.46511828709532205,0.30360064108127793,0.22203770227082759,0.009243369552572376
2025-04-30 14:04:00,0.37337203097992394,0.30221448877578405,0.3062909781032341,0.018122502141057897
2025-04-30 14:05:00,0.1949988767030352,0.48949845497236694,0.3005078034101098,0.014994864914488027
2025-04-30 14:06:00,0.33548001862945254,0.40017553671654055,0.26082586639949595,0.0035185782545109246
2025-04-30 14:07:00,0.8273437331565396,0.06873060412133894,0.10304429171390174,0.0008813710082196961
2025-04-30 14:08:00,0.8161069169773076,0.06186035174711332,0.12021631537928598,0.001816415896293112
2025-04-30 14:09:00,0.4967231934134131,0.13898870468033836,0.36343473504061263,0.000853366865635941
2025-04-30 14:10:00,0.6812009838881782,0.1902930767597407,0.12763131965093544,0.0008746197011457649
2025-04-30 14:11:00,0.872892615647221,0.025849382876883494,0.09797515151133677,0.0032828499645588117
2025-04-30 14:12:00,0.5476904781071842,0.1388830258780063,0.3119713208050508,0.0014551752097586657
2025-04-30 14:13:00,0.2326816628186768,0.2766450705958249,0.4878380263732827,0.0028352402122157603
2025-04-30 14:14:00,0.020334024239304135,0.32681519499230854,0.6524468233737052,0.00040395739468223913
2025-04-30 14:15:00,0.31586876125231184,0.328615447094062,0.3538991141931888,0.001616677460437281
2025-04-30 14:16:00,0.7635086346410388,0.11719076359575249,0.11802336677865136,0.0012772349845573169
2025-04-30 14:17:00,0.07462703579863778,0.4385332650406808,0.4827439412859223,0.0040957578747590935
2025-04-30 14:18:00,0.4933708199642098,0.1385650685515279,0.3557263233302924,0.012337788153969891
2025-04-30 14:19:00,0.5201560582716706,0.26946341636036353,0.2094393452492291,0.0009411801187368135
2025-04-30 14:20:00,0.3324437132533934,0.18363033853976668,0.48368091527780255,0.0002450329290372391
2025-04-30 14:21:00,0.46161520249500637,0.3136360474500523,0.22285912261583882,0.0018896274391024615
2025-04-30 14:22:00,0.09757608886861747,0.8456452257628484,0.05582817857653857,0.0009505067919954899
2025-04-30 14:23:00,0.699078634383375,0.1118105582555458,0.18039677150665842,0.0087140358544207
2025-04-30 14:24:00,0.02270327149017567,0.5700287782058497,0.40347258091645827,0.003795369387516297
2025-04-30 14:25:00,0.1054269629152177,0.6755406682859484,0.2151703117000636,0.0038620570987704015
2025-04-30 14:26:00,0.2072899388666448,0.27290004016325403,0.5071911767959243,0.012618844174176788
2025-04-30 14:27:00,0.5855486245567267,0.05659703620720004,0.35234490751736247,0.005509431718710677
2025-04-30 14:28:00,0.32724716324973724,0.3496490799838645,0.3183211270329858,0.004782629733412549
2025-04-30 14:29:00,0.42872565870689144,0.0078038319810185665,0.556561500391651,0.006909008920439129
2025-04-30 14:30:00,0.42605590624870654,0.1451268135361071,0.42306561555456124,0.005751664660625043
2025-04-30 14:31:00,0.37443203038864664,0.34308890415876037,0.27788323236648804,0.004595833086104779
2025-04-30 14:32:00,0.5802125105945269,0.3692240297553617,0.0249636825586207,0.025599777091490753
2025-04-30 14:33:00,0.39809860706138644,0.3478722792628604,0.24714279872771452,0.006886314948038714
2025-04-30 14:34:00,0.10057668884522675,0.8111254595974139,0.08565920681308538,0.00263864474427402
2025-04-30 14:35:00,0.5911465645980445,0.27770678335657095,0.13064931540414151,0.0004973366412431005
2025-04-30 14:36:00,0.13726784941851056,0.006199664409445968,0.8472350151424094,0.009297471029634095
2025-04-30 14:37:00,0.5129293931485897,0.3269204477186141,0.1574169202783128,0.0027332388544833476
2025-04-30 14:38:00,0.5374616647703458,0.2986492460157261,0.15278537754381052,0.011103711670117655
2025-04-30 14:39:00,0.6485497129633195,0.09314721344312209,0.24815621729367698,0.01014685629988145
2025-04-30 14:40:00,0.09331592454810242,0.6243197965935352,0.2657457747488503,0.01661850410951227
2025-04-30 14:41:00,0.4335376934077778,0.2647293199427328,0.2977478820589641,0.003985104590525358
2025-04-30 14:42:00,0.39694298709189035,0.3330451844478967,0.26646705824181116,0.0035447702184015556
2025-04-30 14:43:00,0.7310746532307693,0.07996547558187186,0.18430126586879503,0.004658605318563731
2025-04-30 14:44:00,0.5419920277787845,0.35398805883701495,0.10154713200997086,0.0024727813742297837
2025-04-30 14:45:00,0.26900738211257347,0.4756168545430622,0.25443105535159705,0.0009447079927671142
2025-04-30 14:46:00,0.8153755353154685,0.13636356782082307,0.046633853234912245,0.0016270436287962463
2025-04-30 14:47:00,0.6977367676310332,0.06810363751563639,0.2340014660513755,0.000158128801954705
2025-04-30 14:48:00,0.3069233163213603,0.4040417653608609,0.2886554885479157,0.00037942976986319774
2025-04-30 14:49:00,0.37838882794902223,0.21722338195122923,0.4029007219643342,0.0014870681354143237
2025-04-30 14:50:00,0.13702587257317375,0.3938922609717541,0.4671940815388662,0.0018877849162059679
2025-04-30 14:51:00,0.7954125227245931,0.12040824879204332,0.0837197818758208,0.00045944660754278476
2025-04-30 14:52:00,0.4229100672225999,0.2696873040686034,0.30676874266208515,0.0006338860467114558
2025-04-30 14:53:00,0.16079184168870786,0.4024284703256926,0.4338143338406525,0.0029653541449469263
2025-04-30 14:54:00,0.39098455504648344,0.29492360240484405,0.31320647205960117,0.0008853704890713968
2025-04-30 14:55:00,0.564962282477626,0.08278408652626397,0.3507700398407554,0.0014835911553546558
2025-04-30 14:56:00,0.17499934031185851,0.45842249094177395,0.3610060227722947,0.005572145974072914
2025-04-30 14:57:00,0.5339741567035305,0.39110950484177215,0.06892277215155126,0.005993566303146083
2025-04-30 14:58:00,0.052450343141817436,0.501467060614559,0.44079772582938154,0.005284870414242013
2025-04-30 14:59:00,0.6172900988929323,0.2548860789772447,0.12600404214924163,0.0018197799805813467
2025-04-30 15:00:00,0.23947032393123227,0.3861866887331589,0.3697744010410716,0.004568586294537086
2025-04-30 15:01:00,0.18407246280706366,0.527870652586783,0.27482114061013796,0.013235743996015417
2025-04-30 15:02:00,0.13944863354803275,0.4799674404677151,0.37547130270748613,0.005112623276765893
2025-04-30 15:03:00,0.5171236884735788,0.2062028973227662,0.26583460468912,0.010838809514534994
2025-04-30 15:04:00,0.5115049883087964,0.08340293378105736,0.4022316891195963,0.00286038879054991
2025-04-30 15:05:00,0.5634446122423461,0.3867758867125488,0.04856325623500514,0.0012162448100998542
2025-04-30 15:06:00,0.1854117162889236,0.6509158045285289,0.16060091229376405,0.0030715668887834518
2025-04-30 15:07:00,0.722995552897573,0.1870629762937176,0.08934777547128646,0.0005936953374230388
2025-04-30 15:08:00,0.29422833927966413,0.6689389498028543,0.009602334649571255,0.027230376267910385
2025-04-30 15:09:00,0.28925060261238655,0.24820221007304566,0.4582187807624328,0.004328406552135012
2025-04-30 15:10:00,0.7222674029395219,0.012489628249209458,0.2613597069835401,0.0038832618277286216
2025-04-30 15:11:00,0.2124177210759031,0.40520175501794164,0.37745659731340275,0.0049239265927524725
2025-04-30 15:12:00,0.5913888498687101,0.15600818529148028,0.24956845574082276,0.003034509098986903
2025-04-30 15:13:00,0.5684722847609692,0.19438640940807664,0.23488867945538733,0.002252626375566953
2025-04-30 15:14:00,0.4107598291057023,0.3204484538865665,0.26555536074806624,0.0032363562596650344
2025-04-30 15:15:00,0.2215947377097588,0.12031207832679228,0.6534053271899167,0.004687856773532176
2025-04-30 15:16:00,0.42916325987243686,0.4343316939339309,0.13478323106493867,0.0017218151286936562
2025-04-30 15:17:00,0.4992620764242595,0.3423374146994056,0.1546232118762261,0.0037772970001087283
2025-04-30 15:18:00,0.3599657386198945,0.5568170606348866,0.07541480793812598,0.007802392807092829
2025-04-30 15:19:00,0.3882641396914016,0.5293244769147564,0.07753645564505811,0.004874927748783952
2025-04-30 15:20:00,0.6839418120510566,0.08214088723645603,0.22195136971292623,0.011965930999561052
2025-04-30 15:21:00,0.4601116054752093,0.2847685050867406,0.24048713345154146,0.014632755986508532
2025-04-30 15:22:00,0.4620152834005821,0.279156867426788,0.2560660964056883,0.0027617527669416215
2025-04-30 15:23:00,0.3861807273945321,0.35044122312039555,0.2582528041102494,0.00512524537482288
2025-04-30 15:24:00,0.5147811050231915,0.24974999611605217,0.2328915454780919,0.0025773533826644016
2025-04-30 15:25:00,0.3242756809814317,0.25653708209586823,0.4185562338497506,0.0006310030729495342
2025-04-30 15:26:00,0.35781045223095553,0.41159268917181246,0.22232783480288465,0.008269023794347295
2025-04-30 15:27:00,0.4749427758862299,0.2494657472977894,0.2684662651364715,0.007125211679509113
2025-04-30 15:28:00,0.18754797728994702,0.6023107526220126,0.20410360679189846,0.006037663296142106
2025-04-30 15:29:00,0.4589683928637448,0.25304691249872396,0.284499650602401,0.0034850440351302213
2025-04-30 15:30:00,0.28162092069435163,0.6357620979960368,0.07481366528366752,0.007803316025944111
2025-04-30 15:31:00,0.29843062936306447,0.4042080589065984,0.29731608891490574,4.522281543144351e-05
2025-04-30 15:32:00,0.2999852490539878,0.1965159586752388,0.5013313731547059,0.002167419116067494
2025-04-30 15:33:00,0.4883708015513796,0.22479595714933065,0.2864915423648872,0.0003416989344026471
2025-04-30 15:34:00,0.33988229112971446,0.3998335940664609,0.2589178492798211,0.001366265524003459
2025-04-30 15:35:00,0.40839436141333696,0.27058539084454103,0.32042268256148637,0.0005975651806356701
2025-04-30 15:36:00,0.7664787791286201,0.044227320850409924,0.18827486367542803,0.0010190363455420334
2025-04-30 15:37:00,0.3349277946094515,0.5386688958192247,0.1223593017736707,0.004044007797653172
2025-04-30 15:38:00,0.6384087362619112,0.2753464173190495,0.08581230818693486,0.00043253823210448586
2025-04-30 15:39:00,0.5151720715346858,0.42355657202383595,0.05944235292883156,0.001829003512646812
2025-04-30 15:40:00,0.716309749969505,0.024821257677375908,0.2580534761108516,0.0008155162422674695
2025-04-30 15:41:00,0.0734601692318468,0.772770009057405,0.15192515116573915,0.0018446705450091922
2025-04-30 15:42:00,0.5150191330083955,0.3155028033655487,0.16867071723737015,0.0008073463886858262
2025-04-30 15:43:00,0.7364152131864655,0.2562739539578436,0.005766831904559686,0.00154400095113114
2025-04-30 15:44:00,0.11485223661239466,0.29465483593456415,0.5772105453829903,0.01328238207005087
2025-04-30 15:45:00,0.8090583778143011,0.06054639421096102,0.12977105950613882,0.0006241684685991371
2025-04-30 15:46:00,0.591853392960997,0.1314668852692176,0.2761842373404387,0.0004954844293465953
2025-04-30 15:47:00,0.5358322723112382,0.1426499375721654,0.32052690319203914,0.0009908869245573656
2025-04-30 15:48:00,0.5050083831501312,0.3159099874228138,0.17882389463979254,0.00025773478726267055
2025-04-30 15:49:00,0.7469777535829211,0.06781711547789734,0.18273426070899026,0.002470870230191212
2025-04-30 15:50:00,0.30918007275816883,0.3130192355948721,0.3774691503148917,0.0003315413320673765
2025-04-30 15:51:00,0.4615543833309058,0.32314315591955706,0.21010235465555493,0.0052001060939822485
2025-04-30 15:52:00,0.18494807107412917,0.3559878287979965,0.4580297049983053,0.0010343951295689376
2025-04-30 15:53:00,0.47486532578122415,0.25954278704832273,0.2654797206616443,0.00011216650880888539
2025-04-30 15:54:00,0.34569735317281625,0.3043518210599858,0.34556567848988434,0.004385147277313752
2025-04-30 15:55:00,0.6076989220601654,0.08236869358630874,0.30926613736538444,0.0006662469881413595
2025-04-30 15:56:00,0.4528906001592698,0.23188107817551534,0.31143382141640125,0.003794500248813643
2025-04-30 15:57:00,0.5101836688595125,0.3523193983145873,0.13290893944620472,0.004587993379695522
2025-04-30 15:58:00,0.7468316120444655,0.03965483249950199,0.2108175126312741,0.002696042824758468
2025-04-30 15:59:00,0.31144129692634726,0.43738102333683726,0.25070964408682134,0.00046803564999408536
2025-05-02 13:20:00,0.882215274492729,0.10578230445992208,0.009227183001130065,0.0027752380462189117
2025-05-02 13:21:00,0.5155493916706354,0.21805688259836992,0.26371142594826325,0.0026822997827314985
2025-05-02 13:22:00,0.2861627281267959,0.30211084339694,0.4106597712000425,0.0010666572762216633
2025-05-02 13:23:00,0.7683047725940154,0.20602567382562148,0.024331512159514148,0.001338041420848913
2025-05-02 13:24:00,0.6582275619305473,0.25332785470049485,0.08556189166170504,0.0028826917072527626
2025-05-02 13:25:00,0.5819493468444167,0.07538618468403428,0.340033727082487,0.0026307413890620055
2025-05-02 13:26:00,0.820797028183908,0.043688846494724404,0.1344339497089553,0.001080175612412359
2025-05-02 13:27:00,0.4242911966605982,0.5338559661663599,0.0336685789353527,0.008184258237689243
2025-05-02 13:28:00,0.41381463186922157,0.2619072370986615,0.32085133003202426,0.0034268010000927836
2025-05-02 13:29:00,0.39699146218287634,0.5444637197726617,0.050441086155986956,0.008103731888474892
2025-05-02 13:30:00,0.6725869280898404,0.22263106409595187,0.09938822168952047,0.005393786124687085
2025-05-02 13:31:00,0.51008837862999,0.43685201366473414,0.04965583138353168,0.0034037763217440995
2025-05-02 13:32:00,0.6815671315973523,0.24209339155181206,0.07315118094160158,0.00318829590923405
2025-05-02 13:33:00,0.786717389871234,0.0014911491004935189,0.20564810028018715,0.006143360748085295
2025-05-02 13:34:00,0.49361392723434666,0.2224050416547248,0.24963136028255475,0.03434967082837377
2025-05-02 13:35:00,0.4134363031572684,0.167009080281554,0.4045037356023295,0.01505088095884807
2025-05-02 13:36:00,0.6167139541532157,0.2221229516992648,0.15463161388565158,0.006531480261867889
2025-05-02 13:37:00,0.49049815321692924,0.2883817219864705,0.21287781613532228,0.008242308661277977
2025-05-02 13:38:00,0.08641886881722605,0.6479818576883155,0.2566238527989164,0.008975420695541957
2025-05-02 13:39:00,0.4157434197931027,0.3368333071987049,0.2467062416668186,0.0007170313413737137
2025-05-02 13:40:00,0.08783613114632136,0.5268443128310824,0.38528145074051917,3.810528207720153e-05
2025-05-02 13:41:00,0.16351091056353667,0.470159958934681,0.35276518354413083,0.013563946957651564
2025-05-02 13:42:00,0.37853979823248207,0.36830722251498027,0.25024806644459646,0.0029049128079412503
2025-05-02 13:43:00,0.4581669675641731,0.22803857987471857,0.3124589116742914,0.0013355408868169366
2025-05-02 13:44:00,0.5393772265386848,0.31268014370098335,0.14322715173820041,0.0047154780221314585
2025-05-02 13:45:00,0.4688632883651184,0.21514814390041817,0.30906057656536773,0.006927991169095722
2025-05-02 13:46:00,0.675407741361995,0.18883312525190168,0.13571784216656269,4.129121954050988e-05
2025-05-02 13:47:00,0.3744984677844284,0.3746722466784489,0.24086287152302194,0.00996641401410081
2025-05-02 13:48:00,0.08923563729696976,0.6877368235267131,0.21535707136606805,0.007670467810249254
2025-05-02 13:49:00,0.7306507033906107,0.12205713789402824,0.12675904565867932,0.020533113056681762
2025-05-02 13:50:00,0.523973014458352,0.3274585093877619,0.14743964820318003,0.0011288279507061317
2025-05-02 13:51:00,0.5094933774384953,0.19335966049052483,0.28994352975644605,0.007203432314533842
2025-05-02 13:52:00,0.768909893021869,0.12224928955469194,0.06032443611036274,0.048516381313076375
2025-05-02 13:53:00,0.5608956604580785,0.12982315388353116,0.29998686703681127,0.009294318621578968
2025-05-02 13:54:00,0.5705500036518343,0.20313324278906839,0.22378080225186506,0.0025359513072324515
2025-05-02 13:55:00,0.43533215764398087,0.30999975937690677,0.2527129464291599,0.001955136549952446
2025-05-02 13:56:00,0.40805901927126775,0.2984331092431329,0.29215435799523726,0.0013535134903619429
2025-05-02 13:57:00,0.26282450968080684,0.4280265179362762,0.3035269937106574,0.005621978672259638
2025-05-02 13:58:00,0.38255357225264003,0.3620692601493006,0.2526994338154645,0.002677733782595048
2025-05-02 13:59:00,0.3009159774958292,0.6401685615323515,0.03292654191295207,0.025988919058867258
2025-05-02 14:00:00,0.6760323614388078,0.025078557612122722,0.29446463377281795,0.00442444717625158
2025-05-02 14:01:00,0.17356490462064605,0.3317484493606958,0.4877675880589098,0.006919057959748225
2025-05-02 14:02:00,0.5144444889675671,0.3276366960692392,0.14458540258731248,0.013333412375881312
2025-05-02 14:03:00,0.41257439387444783,0.3561248097153596,0.2281157425357319,0.0031850538744606144
2025-05-02 14:04:00,0.5018081302869979,0.21275442516436863,0.28501497604119663,0.0004224685074366992
2025-05-02 14:05:00,0.5251074510123038,0.37764993998711777,0.09331027076955195,0.003932338231026456
2025-05-02 14:06:00,0.30151375083971854,0.4325764021760664,0.26054603780896524,0.005363809175249817
2025-05-02 14:07:00,0.18971321830765073,0.5700846836592469,0.23544071891591353,0.004761379117188685
2025-05-02 14:08:00,0.7429109577798423,0.11755855043787689,0.13676905117326563,0.002761440609015078
2025-05-02 14:09:00,0.2732860855137323,0.5721777601414826,0.1517444093776439,0.002791744967141232
2025-05-02 14:10:00,0.6609844543580098,0.29797723051512076,0.03606732808382397,0.004970987043045385
2025-05-02 14:11:00,0.6145856316334147,0.2378298596458903,0.14275890722548593,0.00482560149520901
2025-05-02 14:12:00,0.11910016287251658,0.7645248694406717,0.10618839486410216,0.010186572822709523
2025-05-02 14:13:00,0.4994331514514723,0.08691981040310787,0.40225952450487124,0.01138751364054861
2025-05-02 14:14:00,0.011129774484304739,0.7520263454143499,0.21883104457413408,0.018012835527211342
2025-05-02 14:15:00,0.6672157553376644,0.2504208377848628,0.07312955935488859,0.009233847522584144
2025-05-02 14:16:00,0.08529227606978554,0.6849592351789852,0.22622331635436463,0.0035251723968646653
2025-05-02 14:17:00,0.7427360501374297,0.02303823232033587,0.18446785236845042,0.04975786517378406
2025-05-02 14:18:00,0.4282772366212252,0.40483709113912114,0.15382900645105463,0.013056665788599075
2025-05-02 14:19:00,0.8003323151699692,0.09614150333824101,0.09570217754415318,0.007824003947636755
2025-05-02 14:20:00,0.28237091969097156,0.4736408787539261,0.22678016474701532,0.0172080368080871
2025-05-02 14:21:00,0.1173738117985008,0.8298877275892111,0.030154776606296774,0.0225836840059912
2025-05-02 14:22:00,0.8221686152827258,0.00732004432263738,0.14905466077985233,0.021456679614784462
2025-05-02 14:23:00,0.43570123144591943,0.5006450432813662,0.052411254943688236,0.011242470329026253
2025-05-02 14:24:00,0.5050417780384578,0.29579331099329254,0.19352952446588115,0.005635386502368534
2025-05-02 14:25:00,0.5693225086685051,0.3092178939204409,0.11302238671485708,0.008437210696196937
2025-05-02 14:26:00,0.6234363818439599,0.20392509752427923,0.1694859925565086,0.003152528075252231
2025-05-02 14:27:00,0.34871475811123603,0.38663895685112293,0.25002401709260824,0.01462226794503289
2025-05-02 14:28:00,0.5422195708785443,0.4148070327715071,0.03479693592948301,0.008176460420465527
2025-05-02 14:29:00,0.3741907327160259,0.35693045556936576,0.25271939979081365,0.01615941192379472
2025-05-02 14:30:00,0.8694015322748203,0.10369245244724598,0.020121482494504503,0.006784532783429111
2025-05-02 14:31:00,0.2508490363094535,0.4647137329634588,0.2730090232956884,0.011428207431399297
2025-05-02 14:32:00,0.08423761094727764,0.3810985753493968,0.46900803106313604,0.06565578264018962
2025-05-02 14:33:00,0.8169309612644681,0.036301160146439464,0.12889266050360718,0.017875218085485336
2025-05-02 14:34:00,0.48616157369081886,0.2936469073385686,0.21364415083525587,0.006547368135356742
2025-05-02 14:35:00,0.7079047026563453,0.05673496634972229,0.22779977504665183,0.007560555947280583
2025-05-02 14:36:00,0.521356228208217,0.1903666658478437,0.264436864246972,0.023840241696967468
2025-05-02 14:37:00,0.5403396026417846,0.12043406212001567,0.2906448522376985,0.048581483000501115
2025-05-02 14:38:00,0.3457913125927304,0.4271521488084598,0.22180603512257596,0.005250503476233833
2025-05-02 14:39:00,0.5580303337652158,0.21886729816642586,0.1944955136910794,0.02860685437727886
2025-05-02 14:40:00,0.5873633538537749,0.2377026755363061,0.16553081151473037,0.009403159095188678
2025-05-02 14:41:00,0.6535418832229649,0.18817959524470693,0.1491789466834529,0.009099574848875292
2025-05-02 14:42:00,0.24424706430421758,0.2756479319077971,0.4483061107771517,0.03179889301083372
2025-05-02 14:43:00,0.3990185960470464,0.2815472486086724,0.28945864886420014,0.02997550648008098
2025-05-02 14:44:00,0.5726143482204086,0.2054716589023338,0.2142299137682504,0.007684079109007195
2025-05-02 14:45:00,0.4793254034581124,0.1516217983173468,0.3508278208804477,0.018224977344093233
2025-05-02 14:46:00,0.6710926090255696,0.1251298762315286,0.17436929042422758,0.02940822431867415
2025-05-02 14:47:00,0.21041235032764985,0.4260568790545441,0.3534818164094695,0.010048954208336519
2025-05-02 14:48:00,0.8783260583353282,0.07895365142260437,0.011767047982147458,0.030953242259919918
2025-05-02 14:49:00,0.580607286045936,0.19303240738754113,0.22287355748020135,0.0034867490863214924
2025-05-02 14:50:00,0.5594067138093317,0.17754120464906098,0.25918884413747156,0.003863237404135834
2025-05-02 14:51:00,0.02975543789145749,0.36825014246366283,0.5860034643857448,0.01599095525913483
2025-05-02 14:52:00,0.41468431929574884,0.17316483667896942,0.40530760993832965,0.00684323408695207
2025-05-02 14:53:00,0.19725272618385456,0.05130989350398802,0.7269998200588794,0.02443756025327801
2025-05-02 14:54:00,0.5272027990522242,0.21579465952910215,0.24603276966654447,0.010969771752129208
2025-05-02 14:55:00,0.7560209980494125,0.14522211865021137,0.09058113214998972,0.00817575115038632
2025-05-02 14:56:00,0.4084625950514738,0.4346400884318828,0.15596523672583584,0.0009320797908075606
2025-05-02 14:57:00,0.1663984010743863,0.48067601076613325,0.34685394007128456,0.006071648088195775
2025-05-02 14:58:00,0.13193234690853894,0.6060442372503689,0.2563312572015083,0.005692158639583738
2025-05-02 14:59:00,0.7959348053619808,0.016706339678012862,0.18236981897970952,0.004989035980296862
2025-05-02 15:00:00,0.2105574645987268,0.6723871867817816,0.10191954385367448,0.015135804765817109
2025-05-02 15:01:00,0.6675820392938567,0.08778264455534948,0.23837976276268225,0.006255553388111523
2025-05-02 15:02:00,0.42694487423390115,0.1648356919831381,0.39159420788209504,0.016625225900865803
2025-05-02 15:03:00,0.14636264624334272,0.5235761984278499,0.2971626323223768,0.032898523006430654
2025-05-02 15:04:00,0.4643068300963301,0.16167102067188982,0.3552274501382551,0.01879469909352502
2025-05-02 15:05:00,0.6366827827967616,0.13171232747672904,0.2209365819446276,0.010668307781881676
2025-05-02 15:06:00,0.6244863836922834,0.1392085367314084,0.21752332366743707,0.01878175590887125
2025-05-02 15:07:00,0.42327259512892257,0.2901751187247943,0.27653462782746846,0.010017658318814654
2025-05-02 15:08:00,0.5745566366989716,0.0991273946180567,0.3225156849550367,0.003800283727934906
2025-05-02 15:09:00,0.7635684425653388,0.0760128372123273,0.1514110081539494,0.009007712068384462
2025-05-02 15:10:00,0.5352899390695374,0.38186420553388767,0.0726079498996372,0.010237905496937852
2025-05-02 15:11:00,0.3333420346473905,0.3239177237335342,0.33879844748308807,0.003941794135987176
2025-05-02 15:12:00,0.6644290150316938,0.2568704063718254,0.06778300448346643,0.010917574113014411
2025-05-02 15:13:00,0.28794724635889396,0.5627275369870055,0.13590663520139912,0.013418581452701393
2025-05-02 15:14:00,0.10659937846845874,0.7279510844051884,0.1420227202378251,0.02342681688852789
2025-05-02 15:15:00,0.08296483498168289,0.7189499521865437,0.15575018271355826,0.04233503011821519
2025-05-02 15:16:00,0.26939108259558736,0.28973778017138174,0.42482426083574465,0.01604687639728634
2025-05-02 15:17:00,0.5609531134703762,0.07261032929782696,0.36150961180738017,0.004926945424416754
2025-05-02 15:18:00,0.3788609670077717,0.3903296287772522,0.22837211297568988,0.002437291239286067
2025-05-02 15:19:00,0.43017207860848805,0.22137098179583398,0.34707029390278865,0.001386645692889246
2025-05-02 15:20:00,0.1348868578256197,0.3696613430373986,0.4944036724590744,0.0010481266779072903
2025-05-02 15:21:00,0.5425459689860102,0.35348172799754046,0.09552045261299899,0.008451850403450416
