datetime,symbol,predicted_log_return,actual_log_return,weight_relative,weight_sign
2024-08-15 15:09:00,AMAT,-0.00060885877,-0.0009217135069077287,0.0,-1.0
2024-08-15 15:10:00,AMAT,-2.152952e-05,-0.00023647370522628108,0.0,-1.0
2024-08-15 15:11:00,AMAT,-9.139818e-05,-0.000520439073063983,0.0,-1.0
2024-08-15 15:12:00,AMAT,9.1638816e-05,0.0011781703589415216,1.0,1.0
2024-08-15 15:13:00,AMAT,3.7718346e-05,-0.0004921938208237719,1.0,1.0
2024-08-15 15:14:00,AMAT,0.00019514163,-0.00016553746505376665,1.0,1.0
2024-08-15 15:15:00,AMAT,-0.00016090361,0.0007801511051841459,0.0,-1.0
2024-08-15 15:16:00,AMAT,4.7009093e-05,-0.0006855549126107974,1.0,1.0
2024-08-15 15:17:00,AMAT,-0.00025363275,-0.00011824663897641585,0.0,-1.0
2024-08-15 15:18:00,AMAT,4.9643768e-05,0.00026248860630939674,1.0,1.0
2024-08-15 15:19:00,AMAT,-0.00017943332,-7.330069485256274e-05,0.0,-1.0
2024-08-15 15:20:00,AMAT,5.5427434e-05,0.0009784759718716174,1.0,1.0
2024-08-15 15:21:00,AMAT,3.5380184e-05,-0.0006593025102086258,1.0,1.0
2024-08-15 15:22:00,AMAT,0.000110202,0.0007211931853117193,1.0,1.0
2024-08-15 15:23:00,AMAT,0.00034009005,-4.724333937389247e-07,1.0,1.0
2024-08-15 15:24:00,AMAT,-0.0006035069,0.0007556080642867613,0.0,-1.0
2024-08-15 15:25:00,AMAT,-0.00019730095,-0.0005666525155172408,0.0,-1.0
2024-08-15 15:26:00,AMAT,0.00027822563,-0.0008978570175264267,1.0,1.0
2024-08-15 15:27:00,AMAT,2.2668799e-05,0.0004726568126933728,1.0,1.0
2024-08-15 15:28:00,AMAT,-8.998402e-05,-0.0002887667623525658,0.0,-1.0
2024-08-15 15:29:00,AMAT,0.00042924192,-0.00013661431460398887,1.0,1.0
2024-08-15 15:30:00,AMAT,-7.438766e-05,0.0009450456687858377,0.0,-1.0
2024-08-15 15:31:00,AMAT,0.00024153448,0.0006123850700499034,1.0,1.0
2024-08-15 15:32:00,AMAT,0.00017089743,0.0003317683305885666,1.0,1.0
2024-08-15 15:33:00,AMAT,0.00017689382,0.00023589913062593837,1.0,1.0
2024-08-15 15:34:00,AMAT,0.00020827347,-0.0008731048870380675,1.0,1.0
2024-08-15 15:35:00,AMAT,3.8902755e-05,0.00012464106693776955,1.0,1.0
2024-08-15 15:36:00,AMAT,1.0192816e-05,0.00036250388625358454,1.0,1.0
2024-08-15 15:37:00,AMAT,0.00011935206,0.0006218034291967101,1.0,1.0
2024-08-15 15:38:00,AMAT,-4.466987e-05,-9.433072358611128e-05,0.0,-1.0
2024-08-15 15:39:00,AMAT,0.00010906097,0.0015082248228299733,1.0,1.0
2024-08-15 15:40:00,AMAT,0.00022453738,0.0011292072579518475,1.0,1.0
2024-08-15 15:41:00,AMAT,0.00013264897,0.0008703934882987596,1.0,1.0
2024-08-15 15:42:00,AMAT,0.000116451374,0.0007987220871914502,1.0,1.0
2024-08-15 15:43:00,AMAT,0.00025309087,-0.0002583402825582226,1.0,1.0
2024-08-15 15:44:00,AMAT,0.0004671739,-0.0007519150690278309,1.0,1.0
2024-08-15 15:45:00,AMAT,5.811582e-05,-0.0008936340928160647,1.0,1.0
2024-08-15 15:46:00,AMAT,0.0004175227,-0.000517732343949362,1.0,1.0
2024-08-15 15:47:00,AMAT,-4.9378036e-07,-0.001460507668157085,0.0,-1.0
2024-08-15 15:48:00,AMAT,0.00020102249,-0.00047158689862403236,1.0,1.0
2024-08-15 15:49:00,AMAT,-6.810445e-05,9.43351729389974e-05,0.0,-1.0
2024-08-15 15:50:00,AMAT,-0.00021052356,-0.001675773667117575,0.0,-1.0
2024-08-15 15:51:00,AMAT,-0.00019821183,0.0005431638244743908,0.0,-1.0
2024-08-15 15:52:00,AMAT,-0.0003988549,0.00023606619405747153,0.0,-1.0
