date_ny,symbol,dividend,div_event_flag,div_amount,div_negative_flag,split_ratio,split_flag,split_mult,split_nonpos_flag,shares_out,shares_out_nonpos_flag,shares_out_ffill,log_shares_out,shares_out_roll_mean_252,shares_out_roll_std_252,shares_out_roll_z_252,earnings_flag,eps_estimate,eps_actual,eps_surp_pct,eps_surp_pct_calc,eps_surp_pct_final,eps_surp_winsor,eps_surp_rz_8,dividend_iqr_outlier,div_amount_iqr_outlier,split_ratio_iqr_outlier,split_mult_iqr_outlier,shares_out_iqr_outlier,log_shares_out_iqr_outlier,eps_estimate_iqr_outlier,eps_actual_iqr_outlier,eps_surp_pct_final_iqr_outlier,eps_surp_winsor_iqr_outlier,div_amount_rz_8,eps_estimate_rz_8,eps_actual_rz_8,5d_before_earnings_flag,year,month,day
2025/2/10,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.535029855942334,0.0226112221110807,-0.847191641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,2025,2,10
2025/2/11,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.5349084228039,0.0226315925483705,-0.841063446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,2025,2,11
2025/2/12,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.534786989665463,0.0226512936756397,-0.834970945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2025,2,12
2025/2/14,AMAT,0.0,0,0.0,0,0,1,0,1,823078976,0,823078976,20.528562716370185,20.534689567253515,0.0226857696213626,-0.270074632,1,2.3,2.38,3.67,3.478260869565221,3.67,3.67,-1.061556479,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,14
2025/2/18,AMAT,0.0,0,0.0,0,0,1,0,1,823078976,0,823078976,20.528562716370185,20.53459542797561,0.0226986897621045,-0.265773561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,18
2025/2/19,AMAT,0.0,0,0.0,0,0,1,0,1,823078976,0,823078976,20.528562716370185,20.534571893156137,0.0227018576525868,-0.264699783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,19
2025/2/20,AMAT,0.4,1,0.4,0,0,1,0,1,823078976,0,823078976,20.528562716370185,20.534548358336657,0.0227050007061198,-0.263626592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,20
2025/2/21,AMAT,0.0,0,0.0,0,0,1,0,1,823078976,0,823078976,20.528562716370185,20.53452482351718,0.0227081189330167,-0.262553986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,21
2025/2/24,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53435097436469,0.022773357464337,-0.825398252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,24
2025/2/25,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53427581719818,0.0228039949667339,-0.820993528,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,25
2025/2/26,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.534200660031672,0.0228343439907483,-0.81661094,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,26
2025/2/27,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53412550286517,0.0228644056851138,-0.812250194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,27
2025/3/3,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53382487419913,0.0229818015551974,-0.795019887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,3
2025/3/4,AMAT,0.0,0,0.0,0,0,1,0,1,844163008,0,844163008,20.55385617253696,20.533749717032624,0.0230104432502145,0.873796966260057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,4
2025/3/5,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.533826553070952,0.0230451002127576,-0.792909034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,5
2025/3/6,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53375139590444,0.0230736688028455,-0.788670026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,6
2025/3/7,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.533676238737936,0.0231019575584281,-0.784451005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,7
2025/3/10,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.533450767238413,0.0231851550104654,-0.771911264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,10
